,audio_no,chunk_id,chunk_path,transcription
1055,284,1055,./audio_chunks/audio_284_chunk_1055.mp3," The village where Timmasandra was, where Bharatabengadu was, where Hanumantharaya and Muthethiraya were, Chandana Vana, that was me. Our elder Sundar was there. I was telling you, one of the film makers, Kempamma's court case, was directed by my classmate, Edukalla Guda Chandrashekar. He was the son of the actor who acted in that film."
1056,284,1056,./audio_chunks/audio_284_chunk_1056.mp3," Hello Vishwa! Vishweshwar! How are you Vishwa? Our beautiful son, is a software engineer. He is a small boy. I am not able to say his name. He is 6 years old. He is 6 years old. He has a wonderful talent. He has acted in the movie Kempammana Court Case. He has also directed a short film. He is a great man."
1057,284,1057,./audio_chunks/audio_284_chunk_1057.mp3," I have a short film in my studio, post production. What was the title? Reckoning. Reck? Reckoning. Reckoning. I have not been able to speak English well. I have failed my internet class. So, Reckoning. But, the film was very good. Now, Sanjay Shantaram, the actor of Ayyappa Swamy, when he was playing the role of Pramuka, he was playing the role of Kempai Gowda."
1058,284,1058,./audio_chunks/audio_284_chunk_1058.mp3, I went to Chowdhaya Memorial and danced with him for the first time. I advised him that it is very easy for a dancer to do recording. But you should try to enter the land of colour and remember the colourful land. It will be very nice for you. It will be a great opportunity for an actor to learn.
1059,284,1059,./audio_chunks/audio_284_chunk_1059.mp3," I have advised him that I will learn Ayamagal Now, another student of mine, my friend Vivek from Bagalkote, he is also a software engineer He is directing a film called Kushmanda Roopa In that film, one of the hero, second hero or anti-hero, whatever it may be What do you think about Kushmanda Roopa? You have worked on it for two days When I saw Kushmanda Roopa, I told him a few stories"
1060,284,1060,./audio_chunks/audio_284_chunk_1060.mp3, I don't have a complete story. How old were you when you started to collect water from the Chendanavan's garden? I have seen it recently. You and your father built a cement block on the ground to protect the trees. You have built a fort like this. It was shot by Veera. It came out very miraculously. How did you get this idea?
1061,284,1061,./audio_chunks/audio_284_chunk_1061.mp3," you are interested in farming, because at that age, children will be playing and will be interested in other things now, after farming, you want to get water and water the farm, how do you feel about it? to tell the history of the farm, it took about 10 years or 12 years you said 14 years we are a farm, we have been farming for 12 years, we have no facilities"
1062,284,1062,./audio_chunks/audio_284_chunk_1062.mp3, so dad used to dig and put it in water so he used to dig and put it in water for almost 6 acres of farm now everything is checked down we have installed 2 motors so water comes in easily there is no problem for that so water is coming and everything is growing well now there is a problem with the stones so what we came to know is that we are putting it in all corners in that corner someone has made a layer look this corner
1063,284,1063,./audio_chunks/audio_284_chunk_1063.mp3, I knew how much of this can be taken So me and my father thought about it We were talking about how to make sensors But we didn't have a sensor supply So we thought about what else we could do So me and my father came up with an idea We should make blogs for this Some people are saying that this is clever than other special Awesome donc responsibles
1064,284,1064,./audio_chunks/audio_284_chunk_1064.mp3," is almost 50-60 feet very quickly we watered about 150 meters so we used the local lights also we made cement, concrete so having no suggestions and we have strengthened it now that you have built your kota, the rain water eats most of that no you do not have any water形 no no we do not have water that Gabriele just to give place to the looking"
1065,284,1065,./audio_chunks/audio_284_chunk_1065.mp3," We have a 1 feet apart bit to be used for irrigation and water supply. Apart from farming, do you want to move forward with your film or software? Or do you want to continue with your dance? What is your goal? What do you think?"
1066,284,1066,./audio_chunks/audio_284_chunk_1066.mp3," We are not outsourcing, we have made a product called KV Connect You have taken the studio and you have done a lot of work You have done a lot of work, you have done acting, dubbing, you have been on earth Yes When you were a kid you had to figure out all this, what should I do at this age?"
1067,284,1067,./audio_chunks/audio_284_chunk_1067.mp3," I am at that age, whatever age you are I am at your younger age, Chitrangu I came at the age of 15 You all by born, golden spoon, boy like me, may be a son or a son-in-law You have come with good parents Yes, that is true You have come with good parents You have not come last time, right? You have not come when you were doing pooja You have come when you were doing pooja"
1068,284,1068,./audio_chunks/audio_284_chunk_1068.mp3," You mentioned that software engineers are getting 9 to 5 jobs. If it's Saturday, everyone should come to the office. It's difficult to get 50-60 km. It can be about 20 km. 25 km from the central Majestic. So, if you prefer coming at Saturday and clearing your head."
1069,284,1069,./audio_chunks/audio_284_chunk_1069.mp3," I think it was games. I was just about to come here. I was about to touch the eye candy. I saw this for the first time. I was very happy. Everything was done well. The environment was also good. So, all the best for your future. Our son Vishveshwara. May you have a good childhood. You are already 2 inches tall. I am a coconut tree. I look very cool."
1070,284,1070,./audio_chunks/audio_284_chunk_1070.mp3," He is a talented person with a good base voice and a good heart. You and your friends should tell him about our work. Definitely. So, this episode will end here. Chandanamalai's Sundararaja's son Vishveshwara."
1071,167,1071,./audio_chunks/audio_167_chunk_1071.mp3," Sri Ganda Farming Course earned 3 crores. In the Marukattai of Sri Ganda, India is the leader of the world and Karnataka is the topper of India. In the Marukattai worth 2 lakh crores, our is Simha Palu. If we save 30 years, we can earn 3 crores per acre."
1072,167,1072,./audio_chunks/audio_167_chunk_1072.mp3," Shree Gandha has given us a million of inspiration. The dream of Shree Gandha's cultivation is fulfilled by the talented farmers. The material resources available here are soil, water and waste. These are physiological factors like soil, water and climate. Shree Gandha is the world's most productive farmer. Shree Gandha is the leader of the national medical association."
1073,167,1073,./audio_chunks/audio_167_chunk_1073.mp3," To are doing discharging, they are providing Ruit colaborating to each other. This is the canal that benefits because we are already in the middle of it we will go further as you know it is basically a semi route marathon"
1074,167,1074,./audio_chunks/audio_167_chunk_1074.mp3," This is a problem. We need other support. We can say that we can definitely reduce the cost of 3 crore rupees per acre in the next 20 years. There is a lot of knowledge in the Sri Gandha Agriculture course. Why should we do Sri Gandha Agriculture? How much land should we have? How much is the land required? Government's proposal, permission and agreement."
1075,167,1075,./audio_chunks/audio_167_chunk_1075.mp3, How should the soil and air quality be? How should the land use be in Sri Gandha agriculture? How much is the need for the workers of the Gopara and Neerupura? How should the land be protected and maintained? How should the labour and the production be done? What are the facilities that can be provided to Sri Gandha farmers? What are the benefits and benefits of the land and soil? What are the benefits?
1076,9,1076,./audio_chunks/audio_9_chunk_1076.mp3," Our children, our parents, our children should be in that house. If you give 50 lakhs, you will get 1 kg gold. Give 1 kg gold to these sheep. Our farmers should be given 1 kg gold. We should give them a message. Until you have 100 sheep, you will get the blessings of 100 temples. How many sheep do you have? You can get it. This is your sheep? Yes."
1077,9,1077,./audio_chunks/audio_9_chunk_1077.mp3," Will they get tangled there? No, they never get caught. Are the粉its ever revive? Not yet but in 4 or 5 years it can be picked up. No more i'm not stays anymore Everybody get the 510"
1078,9,1078,./audio_chunks/audio_9_chunk_1078.mp3," Look at the size of this. Sir, how much is this? This is the price. If he takes the price, it will be Rs.1000. Then, he will give you the price. This is the hybrid variety. The price is the same. Take it. Look at this. Buy one, get two free. Buy one, get two free. Buy one, get two free."
1079,9,1079,./audio_chunks/audio_9_chunk_1079.mp3, This is a small one. I will cut it. This is a small one. It is growing. I will cut it. One and two. Buy one get two free. There is a scheme. It will be selected in the rain. Buy one get two free. Two lakhs. I am happy with my luck. But we are not happy with our luck. We are not happy with our luck.
1080,9,1080,./audio_chunks/audio_9_chunk_1080.mp3," They have built 30-40 sq. feet of land in the city. But here, the power to build the land is with us. Every inch is worth it. They have left 6 acres free. It is possible for the people. There is nothing to be done. We just have to sit, watch and enjoy. It is happening. Nature is taking care. Yes."
1081,9,1081,./audio_chunks/audio_9_chunk_1081.mp3," Nature is amazing. All the plants are of Malayaka variety. There is a world there. Sir, you didn't leave the plants? No sir. Seebe sir. This is for me. Thank you, sir."
1082,9,1082,./audio_chunks/audio_9_chunk_1082.mp3, It is a bit thick but it is not easy to eat. Yes sir. It is difficult to eat. Take it sir. I will open it and show you. It is very hard to eat. All these are from Jain.
1083,9,1083,./audio_chunks/audio_9_chunk_1083.mp3," Clay makes very hard work, it is very hard to build it up. Place the slings福 on the gang This is alluck side wires, here is used mainly. This is the process of."
1084,9,1084,./audio_chunks/audio_9_chunk_1084.mp3," i have to take care of this cow on the road This is not a market for this type of fish. No, it is not. It is a support for birds. All the birds have a stick. It is a good support for them. Will you use it in the woods? No, I will not. I will use it in the woods. I will eat it and drink it. I will not use it in the woods. I will leave it in the village."
1085,9,1085,./audio_chunks/audio_9_chunk_1085.mp3, we have nothing to do it is only for birds it is only for birds we have nothing to do that is why we have not done anything some people come here to collect plants they keep it in the corner near the side that is the Aswathakshin brood this is the Kalayadi
1086,9,1086,./audio_chunks/audio_9_chunk_1086.mp3," Here is the fertilizer speculatory What we have here is, all these are birds We have all given our eggs to the birds and we have to give them a big reward We have made so many droppings from the eggs and we have multiplied the droppings with the earthworms and microbes We have multiplied it from Rs.1 to Rs.100 Rs.100 to Rs.1000 and so on"
1087,9,1087,./audio_chunks/audio_9_chunk_1087.mp3," We don't have to do anything. We just need to build a small pond for it. Many people are complaining about the land. What is the situation now? What have you done? I have one thing in mind. I have a house in Ucchanthara, My uncle and uncle come down there. My uncle and uncle come down there. My uncle and uncle come down there. My uncle and uncle come down there. The soil is made of Ganesh Chaturthi. I have a small pot of water. I have a small pot of water. I have a small pot of water."
1088,9,1088,./audio_chunks/audio_9_chunk_1088.mp3," I asked him to give me a rat. He said, I am the one who is going to feed the bird. I said, if you don't let me go, I will not be able to feed the bird. He said, will the bird be there? I said, yes, it will be there. He said, leave it. I said, I will be back in 5 minutes. I didn't have anything to say. I got out of the gate and"
1089,9,1089,./audio_chunks/audio_9_chunk_1089.mp3," In those days people say the third one is thumb Yes, they would usually say third one For example a second time, when岳 feed, I feel the food I didn't catch, I drink ituu obtki pakshi When I have moreannel, My ret muerte Karnada people would sayaf top one thumb Have you heard of our Mam hygiene all the time? We would say大家 terOR That language we were reciting, we llamado that language"
1090,9,1090,./audio_chunks/audio_9_chunk_1090.mp3," i despised want money so much but i needed to still i felt i could earn a charge from him still i got profit there 5,000 Rs. that was my future"
1091,9,1091,./audio_chunks/audio_9_chunk_1091.mp3," There is another question. I will take a break and come back. I don't want to spend 30 years. I have been doing this for 30 years. I will tell you. I have a house. Will he come from a house? Will he come from a small house? Will he be able to take fruits? Will he be able to take working capital? If he has 4 acres of land, he can grow 3 acres of traditional crops. He can grow 1 acre of Sreekanth Adhar's crops. He can sell 3 crores of SBI's FDT's. He can sell 3 crores of SBI's FDT's."
1092,9,1092,./audio_chunks/audio_9_chunk_1092.mp3," If he has any problems or problems in his family, he can think of it as an economic power to get out of that problem. Why shouldn't he do it? Why shouldn't he take reserves? A Paan shop owner would have to pay Rs.20 for a pigmy every day. He would have to pay Rs.100 for a pigmy every day. A cutting shop owner would have to pay Rs.100 every day. It is called a savings app. But he had a land of 76 acres. He had a land of 48 acres. He had a land of 48 acres."
1093,9,1093,./audio_chunks/audio_9_chunk_1093.mp3," There are many savings in the farm. The water that is stored is the water that is stored. If there is any problem in his family, if he has any problems, he needs the economic strength to overcome those problems. What I am saying is, we are all second generation. We are all second generation."
1094,9,1094,./audio_chunks/audio_9_chunk_1094.mp3," We have to do farming for the gardeners. Our father is trying to be a good person. We are living with the result of his hard work. If he was able to do it, he could have done farming of 3 acres of land of 4 acres. But he could have done it with 100 acres of land."
1095,9,1095,./audio_chunks/audio_9_chunk_1095.mp3," One fourth, four times, is called as a agricultural land. It is a forest based agriculture. Not only Srikanth. Give a three-story building called Srikanth. Make it different. Make it with pears, sand, lime, lime, karibayu. If you make a three-story building, we have discussed it now. 50 crores for 50 lakhs. 3 crores for a three-story building. Yes, it will happen. If it is 3 crores for a three-story building, then it will only grow 3 crores."
1096,9,1096,./audio_chunks/audio_9_chunk_1096.mp3, we need a dream to do something we need a dream that gives us strength my pocket is not big but i have a dream that gives me strength my pocket is very big but i have a dream i have no dream i don't get tired at 9 am i will be awake at 9 am i have no dream i don't have a dream i don't have a dream
1097,9,1097,./audio_chunks/audio_9_chunk_1097.mp3," If he dreams, he wakes up at 1 or 2 in the morning and wakes up at 5 in the evening. Dreams give strength. Dreams make him very strong. I have a dream-like vision that I will have a hundred or six people coming to me. I have a dream-like vision that I will have a hundred or six people coming to me."
1098,9,1098,./audio_chunks/audio_9_chunk_1098.mp3, Every Monday and Tuesday we have a group discussion Any farmer will have a discussion about agriculture What are the do's and don'ts Every Monday and Tuesday at 9 am We have a discussion about agriculture Every Monday we have a discussion We give them information and show them the methods We serve them food and give them free of cost
1099,9,1099,./audio_chunks/audio_9_chunk_1099.mp3," Every month on 3rd of January at 9 am I would like to say that If you have a 4 acre land you can grow anything out of 3 acres Out of 4 acres, you can grow 1 acre You can grow 3 acres of seed production You can grow oil, vegetables, you can do floriculture You can do anything you want"
1100,9,1100,./audio_chunks/audio_9_chunk_1100.mp3," One acre is the land of Srikanth Dadaritha. There are many other crops like Nimbai, Perla, Sitaphala, Karibbevu etc. You can grow butter fruit, Nellai etc. If you grow 300 Srikanth, it will last for 15-20 years. It will become our middle land. If we talk about it now, One person can grow 10 kg of wheat."
1101,9,1101,./audio_chunks/audio_9_chunk_1101.mp3," If we have 10 kg of oil and 4% of oil content, we can earn 10,000 rupees per kg. 10 kg for 1,51 lakhs. For 300,000 rupees. 3 crores. If you think about it, if we give 3 crores to the state bank as FDET, if we get any financial support, if we get any financial support, then we will get a lot of financial support."
1102,9,1102,./audio_chunks/audio_9_chunk_1102.mp3," 6 years ago, 8 years ago, in those days, there was a problem with the land. We had a lot of land, but in Munnar, we had a lot of Sri Gandha Gidagalas, you feel that way. There is a message going on in the society. After 10 years, we have a CC camera, dogs, we have Javari dogs, we have a lot of them. We don't have to import any of those. We don't have to buy any meat. We don't need any of that."
1103,9,1103,./audio_chunks/audio_9_chunk_1103.mp3," We should build a dog house, a camera, and make a fence around it. Life fencing and windbreakers. It will last for 15, 16 years. It will be built. It will cost 3 crores. I will give you a currency. 1 crore is a good house. For our small people. For a self-respecting, a good sound, a quality life. For our wife, children, parents, 1 crore is a good house."
1104,9,1104,./audio_chunks/audio_9_chunk_1104.mp3," We need a good life, a self-sufficient life. We need that. We need that real value. One crore is a house. If you give 50 lakhs, you will get one kilo of gold. If you give one kg of gold to a cow, you will get one kg of gold. We need to give a message to our farmers that they will get one kg of gold. Why do I say this? If they are farming alone, they will not get any yield."
1105,9,1105,./audio_chunks/audio_9_chunk_1105.mp3, Those who are going to complete the administration of the people would need to be金ed and argue for land names of those никогда They must say thousands or millions of & are to get bar 예� He doesn't actually understand that the real� these men were farming So he has to change it How can we change it? By eating.
1106,9,1106,./audio_chunks/audio_9_chunk_1106.mp3," We should give them credit. We should give them a gold coin. They should come to us and say, I am also doing all this to earn a gold coin. We should give them a crore rupees, a gold coin for 50 lakhs. Don't just invest 50 lakhs. FD the children's future. Don't just invest crores of rupees. Give them good quality education. Give them good quality education."
1107,9,1107,./audio_chunks/audio_9_chunk_1107.mp3," Children are the owners of the property. If you give 2 crores, you will get 1 crore in return. Do good business. Do good agriculture. Don't go to the market. Don't go to the market. Don't go to the market. Don't go to the market. Don't go to the market. Don't go to the market. I will earn for the MLA and MP. White shirt, white pants, white shoes, white shoes. I will earn for the MLA and the children. He is a good man."
1108,9,1108,./audio_chunks/audio_9_chunk_1108.mp3," He would have been beaten up and sent to his parents. Boss, boss, Appaji, Appaji. He would have been beaten up and sent to his parents. Our farmers would have done such a sinful thing. Because, the blood of every farmer's son would have been the result of their efforts. We should not have faced such a problem."
1109,9,1109,./audio_chunks/audio_9_chunk_1109.mp3," It is a big sin. So, don't ask anyone to give you a hand in the work. Don't ask anyone to help you. Don't ask anyone to be your leader. Give the animal and bird a chance to live. Give them a chance to live. We call it a social responsibility. It is a way to ensure social responsibility and to live a healthy life. There is a healthy life. There is a spiritual life."
1110,9,1110,./audio_chunks/audio_9_chunk_1110.mp3," Many years before that place, where Pandavas lived!! That place where Pandavas lived.. When Pandavas used to stomachods from being tied to nailed then they played with detention Am culpa b méth tu Mahiabhisya and then no one had left the house and they had no power to do anything Thanks to ser 99 », Pandavas refused to leave the har土 Fate was approaching to them Sl� peoples decided to 버�th e pur lenför the name ''¿ ficar de ʔ maintained 만약 only the most limited people can live in '' You will see your place"
1111,9,1111,./audio_chunks/audio_9_chunk_1111.mp3," The birds are praying to God, saying, God, give this family health, God, give this family prosperity, God, give this family peace and prosperity, The birds are praying to God for that. Why do we say, let us not destroy agriculture and property? Why do we say, let us not be above the crores of children? It is the same. The economic, health, and education are the same."
1112,9,1112,./audio_chunks/audio_9_chunk_1112.mp3," If we have a small land, we can do agriculture even if it is small. Why should we not do it? It is possible. If we have 2 acres of land, we can do 20 acres of land. What will our elders do? What will the sages do? What will the darshanikas do? What will they do to build a temple, and what will they do to build a temple? A temple has a temple, a temple is above it."
1113,9,1113,./audio_chunks/audio_9_chunk_1113.mp3," there is a religion, there is a religion, there is a heaven, there is a siddha, there is everything but there is nothing for one gidi who is given the land, the shelter, the land, the air the caste like this, the one who built a temple, I am working for a good cause so, till you build a 100 gidi gidi, you will get the good of building 100 temples 100 temples are built"
1114,9,1114,./audio_chunks/audio_9_chunk_1114.mp3," He said, live like PGP money, Thank you Sir. It is not like you are a big land lord. You can do it."
1115,9,1115,./audio_chunks/audio_9_chunk_1115.mp3," His family was like this. Tomorrow, his children will also be here. I am already 40 years old. I was born in 1982. Wherever we went, we used to go here, Belgaum, Dharavad, Ubudi. We came here after graduation. But, we used to go everywhere. We used to go to P.V.C., Degree, 10th, High School. We used to go to IGA."
1116,9,1116,./audio_chunks/audio_9_chunk_1116.mp3," We would read about all the people. We would read about Jawaharlal Nehru, Gandhi, Nathuram Godhichan, Sardar Vallabhai Patel, Modi etc. We would read about all the good and bad people. We would ask about our mother. We would ask about how she raised us. We would ask about every son. When we did that, we would ask about our father."
1117,9,1117,./audio_chunks/audio_9_chunk_1117.mp3," if a person has much parts of that environment and residentivasn were in good manner the returned part of community there would have been no need of any lots of st observe in a country ,No evil thing can drive out the peopleורה found in limestone land imprisonment"
1118,9,1118,./audio_chunks/audio_9_chunk_1118.mp3," Even the food that is eaten by a farmer is a virtue. Even the food that is eaten by a farmer is a fruit of the fruit of the farmer. That is why there is that power in it. So, whenever the food is available, the farmer is able to see it as the divine form. He is able to see it as the divine form."
1119,9,1119,./audio_chunks/audio_9_chunk_1119.mp3," We don't want to discuss about it with you, we both know that. But in between all this MERCIFUL thing can be built. These�helly stones and these plates. In between all these wonderful things, this came here using the company of my countrymen."
1120,9,1120,./audio_chunks/audio_9_chunk_1120.mp3, kilograms the yes yes there are different dishes first we have fries
1121,9,1121,./audio_chunks/audio_9_chunk_1121.mp3, You can watch all episodes of Kalamadhyama on YouTube channel Subscribe to our channel Click on the bell icon Do the right thing So if you want to read all the episodes of Kalamadhyama Visit www.kalamadhyama.com and read the interviews Thank you for watching Odhva Samskuthi
1122,304,1122,./audio_chunks/audio_304_chunk_1122.mp3," Hi, welcome to Dharugruth Today's topic is about how we can get a good harvest in between a farm and a farmhouse This is a story of a successful farmer The reason we are showing this is that many people make mistakes and you should not do it They have made this beautiful farm here That is why I am doing this video Before I start the video, please subscribe to my channel and share the video"
1123,304,1123,./audio_chunks/audio_304_chunk_1123.mp3, Many people are watching this video but they are not subscribing to this channel Let's start the video The topic of today's video is This is our 8 month old garden This was done in March This is in Belgam district This is a mud plot Usually we consider it as a risk to build a garden in mud Because it is in Belgam district So we decided to do it in a mud plot
1124,304,1124,./audio_chunks/audio_304_chunk_1124.mp3, this is the base where development started if we come to the next 12 feet from Sri gandha to Sri gandha from gandha to sal to sal is 15 feet from Sri gandha to sal to sal is 12 feet we placed a sea bay there from sal to sal is 15 feet and we placed a sea turtle if we come to sea turtle we have gold and if we come to sea bay we have gold beach.
1125,304,1125,./audio_chunks/audio_304_chunk_1125.mp3," here we have cut 2 times for Sri gandha, sebe and sitafal here you can see the growth of sebe and sitafal is uniform means it is growing at the same height if you have built a beautiful garden then this is a proof here we have given two cuts to Sri gandha in any video women were talking about cutting the chogacha it is not like that if you have done proper cutting then chogacha will not grow at all if you have maintained it then you can see"
1126,304,1126,./audio_chunks/audio_304_chunk_1126.mp3, because there is baht in 5 fingers you have to cut it you pay dónde and what you will be without a problem that is what i say you is the main subject now the next now Moving on here we have for this Sree Gandha we have made a llосс on sea base in the position here you can see marigold chandu badhne kaya infront of presenting here we see the vegetables ok we fully cookedests we opening it okay then Amen.
1127,304,1127,./audio_chunks/audio_304_chunk_1127.mp3," before shenga, they used to add soya bean to mungar soya bean, shenga, sothika, and now marigold marigold season is for deepavali and ganesha they have taken 1.2 lakh from every plant i am talking about very rare plant"
1128,304,1128,./audio_chunks/audio_304_chunk_1128.mp3, we can give marketing to the fruit that we grow here but the way and the law of growing the fruit is only in the hands of the farmer this is about 10 acres of land and 5 families have grown from their own fields the special thing is that they have grown their own fields they are calling and helping the farmers for every problem they have a lot of interest
1129,304,1129,./audio_chunks/audio_304_chunk_1129.mp3, if the gardener is working for his children then the result will be like this many people say that it depends on labour but it is not like that the purpose of cleaning the soil is not like that if you take more salt in the soil then it will be less it will be more profitable if you are doing all the expenses then you will get the full profit if you are doing all the expenses
1130,304,1130,./audio_chunks/audio_304_chunk_1130.mp3," if you have a good tree, you can use it for growing vegetables if you have a good tree, you can use it for growing vegetables this is also very important second is, if you depend on labour or just barriers, you will not get results in this video, I am telling you to use your input and time wisely"
1131,304,1131,./audio_chunks/audio_304_chunk_1131.mp3," If you have not changed this, then you can control nematode. Nematode control is very important in a Seabed farm. If you have a disease, you can get a solution. Before you say that you can do anything else, see if it is a hindrance. Don't give it without a reason. That is also very important. When you start a farm, planning is important. How many labours are available, how many funds are there. This is important."
1132,304,1132,./audio_chunks/audio_304_chunk_1132.mp3," byinal, Parlament, días del or ask office if you are kilograms"
1133,304,1133,./audio_chunks/audio_304_chunk_1133.mp3, some details of that your experience first of all i would like to share with you is a challenge plot first this area is very 2 powder all this is for 2 square flakes they earn almost 2 lakhs durch taxes by having written subscribe
1134,304,1134,./audio_chunks/audio_304_chunk_1134.mp3, and the next year CYC will start so 5-6 lakhs are expected Raitha will tell her opinion about this you can watch the next video if you like it please subscribe to the channel and press the bell icon if you want to do a garden in life you have to do it completely and come to the garden you have to do it completely
1135,52,1135,./audio_chunks/audio_52_chunk_1135.mp3," Every day one video at 9 am for you Ayurveda Panchakarma and yoga videos are being watched on our channel Subscribe to our channel and press the bell icon next to it like and share Namaste dear viewers I am Dr.P.K.Praveen Ayurveda and Marmalachi Kitsa Thakna Vidyanagara,Dhavanagiri Today's topic is Shri Ganesha"
1136,52,1136,./audio_chunks/audio_52_chunk_1136.mp3," Sri Ganda In Karnataka, Sri Ganda was a heralda Today is virala Sri Ganda has a religious background In our puja rituals, Sri Ganda has a very good status Why? Because God has given the virtue of smelling the fruits So Sri Ganda has a religious background"
1137,52,1137,./audio_chunks/audio_52_chunk_1137.mp3," What is the main feature of Sri Gandh? Before using Sri Gandh in the form of medicine, let us first see the qualities of Sri Gandh Sri Gandh's idea is that this is a divine weapon means a divine weapon that gives strength to the body So how does Sri Gandh use Sri Gandh?"
1138,52,1138,./audio_chunks/audio_52_chunk_1138.mp3," Sri Gandhada Kashayam, Gandhada Chakya and Churna was given in the temple that powder was added to two bottles of water with one spoon of Sri Gandhada Churna and was reduced to half and that Kashayam was taken in the morning and evening all the fruits related to the Pitta are available here such as Vatte Uri, Sanka, Kannu Uri, Kaalu Uri, Muthra Uri"
1139,52,1139,./audio_chunks/audio_52_chunk_1139.mp3," like used to wiperee, prepared hangalu or Dallas for urinary water or it should be used for this can be dad obtain this over view its aED in overall frost its gives an internal power in this it helps with is also a 115 But the skin called Kanti,"
1140,52,1140,./audio_chunks/audio_52_chunk_1140.mp3, gives opportunity to smell that is a way to take the înnouse method to practice in the hot water they just putIZING method through which the water gets relief itself δμαι
1141,52,1141,./audio_chunks/audio_52_chunk_1141.mp3, and wash it in cold water for an hour the dirt on the face and the dark circles will be removed and the skin will be removed we have seen in our practice that the skin will be removed in the form of a lump so there is no result in the form of a lump
1142,52,1142,./audio_chunks/audio_52_chunk_1142.mp3, instead of doing face massage in this Sri Gandha Vanna in the morning definitely the face will be brightened the body will be beautiful this can be used in the form of Parimala there is also a possibility to make Sri Gandha's oil Sri Gandha's oil in the case of skin diseases we are doing massage the skin will be brightened
1143,52,1143,./audio_chunks/audio_52_chunk_1143.mp3," and the skin of the body is getting damaged In this way, Shrikanta is being used in our daily activities as an internal and physical activity we can get away from many diseases That is why we have to protect and grow the Shrikanta tree Share this with everyone Let us discuss this in the future with more information"
1144,287,1144,./audio_chunks/audio_287_chunk_1144.mp3," Namaskara, Welcome to Atme Raithar's Sanchit TV News Today we are at Kottalagi village We have come to know about the Srigandha village The situation is as follows There are 1-2 Srigandha villages on the road It is not known when they will leave the village But in the district of Belgaon, One of the villagers left all the agricultural crops and went to Srigandha"
1145,287,1145,./audio_chunks/audio_287_chunk_1145.mp3, that is in 10 acres let us introduce our farmer and let us get all the information about Shree gandha let us get all the information about Shree gandha let us introduce our farmer my name is Siddhara i am from Yalladu i am from Kottal i am from Belgaonjala i am a farmer
1146,287,1146,./audio_chunks/audio_287_chunk_1146.mp3, We used to4010
1147,287,1147,./audio_chunks/audio_287_chunk_1147.mp3," Now also for our self purchase, we have者 Technologies Someone who does not invest, for self purchase, i think they are with us All this for other people Fore eg for water Principal So, we should always consider labour workers For working experiences , here we have come to Sri Kangada"
1148,287,1148,./audio_chunks/audio_287_chunk_1148.mp3, How many acres of land will you plant and how many fields will you grow in one acre? I will grow my land in 10 acres. My land is 80 acres. I have planted about 75% of my land in this area. I have planted about 300 acres in one acre.
1149,287,1149,./audio_chunks/audio_287_chunk_1149.mp3, we grow it in 125 acres how much is the difference? one side 16 acres and the other side 80 acres we grow 300 acres now we grow 3 acres in total 3 acres in 300 acres we planted this plant in the first year now it is 3 years old now we have planted this plant in the second year
1150,287,1150,./audio_chunks/audio_287_chunk_1150.mp3, we have been doing this for almost a year if we see how we have been doing this we cannot say this example again now in our village the place where the trees are planted we used to dig a hole in the ground we used to dig a hole in that place from 30 to 40 to 50 feet we used to dig a hole we have to do that if we do a complete protection work for a lakh people we can do that we can do that
1151,287,1151,./audio_chunks/audio_287_chunk_1151.mp3, and that is how we came to this farm In Sri Gandha's farm how many types of crops are there and which type of crops have you planted and how do you manage them? When we grow Sri Gandha we don't have any other type of crops we have only one type and in every country we grow only one type of crop we have this type of crop in Sri Rangapatna if we grow this type of crop we will get different varieties of Sri Gandha
1152,287,1152,./audio_chunks/audio_287_chunk_1152.mp3," our use to sell all over these places perfume is required also we take both since it is a foreign market, smlas and canada season the consumption is higher화리 the use of this perfume we take 23% demand and the vermb Dodha powder 100%"
1153,287,1153,./audio_chunks/audio_287_chunk_1153.mp3," What are the medicines you use for the plants? For the plants, we use a soft soil. The soil is soft and the plants are healthy. They don't get old. For example, if you see a tree, it will grow big. It will not get old even after 20 years. If you see a tree, it will grow big. If it grows big, it will get old. So, we use a soft soil."
1154,287,1154,./audio_chunks/audio_287_chunk_1154.mp3, the soil is not hard and the soil is not dry there the soil is ready there 8-10 plants are being planted the soil is ready how much water do you use? we use water for about 7 years compulsory 7 years before you give water we give water for 7 days we give water for 7 days and then we keep it in a drip 7 days we keep it in a drip and then we keep it in a drip
1155,287,1155,./audio_chunks/audio_287_chunk_1155.mp3, how do you do the medicine? we don't need any other medicine we just use a small piece of wood we use it to make paste we use it to make a paste of gold and buradu we use it for a year we don't need any other medicine we just use it for a year
1156,287,1156,./audio_chunks/audio_287_chunk_1156.mp3," where you are going to sell and what are the needs of the market and how will you get profit from it we have done a small study of the market of Sirigandha but we have not studied it in detail we have asked the market to give us the amount of Rs.10,000 we have taken it from the government level the market is offering Rs.20,000 to Rs.25,000 per kg we have to give it to the people so we have formed a association with Sirigandha and we have to give it to the people"
1157,287,1157,./audio_chunks/audio_287_chunk_1157.mp3, we have to get permission for private work we have to work for 13 years we have to earn a good amount of money so that we can earn a good amount of money so you mean you can earn for 16 years? yes we can earn for 16 years so we can earn for 16 years
